image_id,context,category,image_name,label
tropical_storm_200,"ডানিয়া বিচ, ফ্লোরিডায় ক্রান্তিকালীন ঝড়ের বায়ু এবং ভারী বৃষ্টি।",Tropical Storm,tropical_storm_200.jpg,Mild
tropical_storm_201,ট্রপিক্যাল ঝড় ইয়ান ফ্লোরিডা জুড়ে তার পথ চলছে।,Tropical Storm,tropical_storm_201.jpg,Mild
tropical_storm_202,সাইক্লোন মোচার কারণে মায়ানমারের সিটওয়েতে শক্তিশালী বায়ু এবং বৃষ্টি।,Tropical Storm,tropical_storm_202.jpg,Moderate
tropical_storm_203,টাইফুন গোনি: ফিলিপাইন জুড়ে ধ্বংস সৃষ্টির পর ভিয়েতনামের দিকে যাচ্ছে 'সবচে শক্তিশালী ঝড়।,Tropical Storm,tropical_storm_203.jpg,Mild
tropical_storm_204,এয়ারলির একটি বাড়িতে সাইক্লোন ডেবি আঘাত করার পর একটি বিশাল গর্তা এবং ছাদে একটি গাছ রয়েছে।,Tropical Storm,tropical_storm_204.jpg,Mild
tropical_storm_205,সাইক্লোন ডেবির সময় এয়ারলি বিচে গাছ উল্টে পড়ে এবং গাড়ি ক্ষতিগ্রস্ত হয়।,Tropical Storm,tropical_storm_205.jpg,Mild
tropical_storm_206,সুপার টাইফুন বোফা ফিলিপাইনে আঘাত করেছে।,Tropical Storm,tropical_storm_206.jpg,Mild
tropical_storm_207,সাইক্লোন ডেবি আসার সাথে প্রোসারপাইন চিনির লাতান শক্তিশালী বায়ু দ্বারা উড়ে গেছে।,Tropical Storm,tropical_storm_207.jpg,Moderate
tropical_storm_208,ট্রপিক্যাল ঝড় উকং ফিলিপাইনে ১১ জনকে হত্যা করেছে।,Tropical Storm,tropical_storm_208.jpg,Severe
tropical_storm_209,"টাইফুন ভোংফং, যাকে আম্বো নামেও পরিচিত, করোনাভাইরাস মহামারী লকডাউনের সময় ফিলিপাইনে ভূমিপতিত হয়।",Tropical Storm,tropical_storm_209.jpg,Mild
tropical_storm_210,হাইয়ানের শক্তি পরিমাপ করা অসম্ভব।,Tropical Storm,tropical_storm_210.jpg,Moderate
tropical_storm_211,সাইক্লোন ডেবির পর এয়ারলি বিচ।,Tropical Storm,tropical_storm_211.jpg,Minimal
tropical_storm_212,ভয়ঙ্কর টাইফুন মোলাভ ভিয়েতনামের মধ্য দিয়ে আঘাত করেছে।,Tropical Storm,tropical_storm_212.jpg,Moderate
tropical_storm_213,ট্রপিক্যাল ঝড় নৌল কেন্দ্রীয় ভিয়েতনামের দিকে এগিয়ে যাচ্ছে।,Tropical Storm,tropical_storm_213.jpg,Mild
tropical_storm_214,এ বছর ভিয়েতনামকে প্রভাবিত করবে ক্রান্তিকালীন হতাশা।,Tropical Storm,tropical_storm_214.jpg,Minimal
tropical_storm_215,"ক্রান্তিকালীন হতাশা পূর্ব সমুদ্রে প্রবেশ করে, ঝড়ে পরিণত হওয়ার সম্ভাবনা।",Tropical Storm,tropical_storm_215.jpg,Mild
tropical_storm_216,টাইফুন ঝড়ের ঝড়ে ভারী বৃষ্টি এবং শক্তিশালী বায়ু সৃষ্টি করছে।,Tropical Storm,tropical_storm_216.jpg,Mild
tropical_storm_217,ক্রান্তিকালীন ঘূর্ণঝড় ফানি ভারতে আঘাত করে।,Tropical Storm,tropical_storm_217.jpg,Mild
tropical_storm_218,"ক্রান্তিকালীন ঘূর্ণঝড় ফানি ধ্বংসের চিহ্ন রেখে যায়, এক ডজনেরও বেশি মানুষ মারা যায়।",Tropical Storm,tropical_storm_218.jpg,Severe
tropical_storm_219,১৩ বছরে সবচে শক্তিশালী ঝড় হিসেবে ঘূর্ণঝড় এনও মাদাগাস্কারকে আঘাত করে।,Tropical Storm,tropical_storm_219.jpg,Moderate
tropical_storm_220,ঘূর্ণঝড় তৌকতে পথ ট্র্যাকার: সর্বশেষ ভারত আবহাওয়া পূর্বাভাস - এবং কখন ক্রান্তিকালীন ঝড় মুম্বাইকে আঘাত করবে।,Tropical Storm,tropical_storm_220.jpg,Mild
tropical_storm_221,"শক্তিশালী বায়ু এবং ভারী বৃষ্টি বৈদ্যুতিক খুঁটি এবং বিজ্ঞাপন চিহ্নগুলো উড়িয়ে দেয় এবং ছাদ উড়িয়ে দেয়, কারণ ঘূর্ণঝড় নারগিস ২০০৮ সালের ৩ মে এই তারিখে ইয়াঙ্গুনকে আঘাত করে।",Tropical Storm,tropical_storm_221.jpg,Moderate
tropical_storm_222,জলবায়ু পরিবর্তনের কারণে ভারতীয় উপকূলরেখা তীব্র ঘূর্ণঝড়ের প্রতি আরও দুর্বল হয়ে পড়ছে।,Tropical Storm,tropical_storm_222.jpg,Mild
tropical_storm_223,ঘূর্ণঝড় ডেবি আঘাত করার আগে এয়ারলি বিচ।,Tropical Storm,tropical_storm_223.jpg,Mild
tropical_storm_224,গুয়াম কোনো বড় ক্ষতি ছাড়াই ক্যাটেগরি ৪ সুপার টাইফুনের মুখোমুখি হয়।,Tropical Storm,tropical_storm_224.jpg,Severe
tropical_storm_225,গুয়াম কয়েক দশকের মধ্যে সবচে শক্তিশালী ঝড়ের আঘাতে ক্ষতিগ্রস্ত।,Tropical Storm,tropical_storm_225.jpg,Moderate
tropical_storm_226,টাইফুন মাওয়ার গুয়ামে হ্যারিকেন শক্তির বায়ু আনে।,Tropical Storm,tropical_storm_226.jpg,Mild
tropical_storm_227,টাইফুন মাওয়ার ধ্বংসাত্মক বায়ু এবং 'জীবন-হুমকি' ঝড়ের ঢেউ গুয়ামে নিয়ে আসছে।,Tropical Storm,tropical_storm_227.jpg,Mild
tropical_storm_228,প্রশান্ত মহাসাগরে মার্কিন যুক্তরাষ্ট্রের অঞ্চল গুয়াম টাইফুন মাওয়ারের আঘাতে ক্ষতিগ্রস্ত।,Tropical Storm,tropical_storm_228.jpg,Moderate
tropical_storm_229,"ক্রান্তিকালীন ঝড়ের শক্তির বায়ু টুমন বে, গুয়ামকে আঘাত করে, টাইফুন মাওয়ার দ্বীপের দিকে এগিয়ে যাচ্ছে, মে ২৪, ২০২৩।",Tropical Storm,tropical_storm_229.jpg,Mild
tropical_storm_230,টাইফুন মাওয়ার গুয়ামকে ১০০+ মাইল প্রতি ঘণ্টার বায়ু দিয়ে মার্কিন অঞ্চলকে জরাজীর্ণ করার পর ব্যাপক ক্ষতির সাথে ছেড়ে চলে যায়।,Tropical Storm,tropical_storm_230.jpg,Severe
tropical_storm_231,গুয়াম টাইফুন মাওয়ারের জন্য প্রস্তুত।,Tropical Storm,tropical_storm_231.jpg,Mild
tropical_storm_232,ঘূর্ণঝড় ইদাই অর্থনৈতিক দুর্দশা আরও বাড়িয়ে তোলে।,Tropical Storm,tropical_storm_232.jpg,Moderate
tropical_storm_233,ঘূর্ণঝড় ইদাই ক্রান্তিকালীন ঝড় জিম্বাবুয়ে এবং মোজাম্বিককে আঘাত করার সাথে শত শত মানুষের মৃত্যু হয়।,Tropical Storm,tropical_storm_233.jpg,Catastrophic
tropical_storm_234,"হুরাকানলোটা এবং বায়ুর ধ্বংসাত্মক শক্তি, এটি অত্যন্ত বিপজ্জনক এবং ভয়াবহ।",Tropical Storm,tropical_storm_234.jpg,Moderate
tropical_storm_235,ভার্দা সাইক্লোন আমার বাড়ি টিরেসে।,Tropical Storm,tropical_storm_235.jpg,Minimal
tropical_storm_236,ঘূর্ণঝড় ফানির মৃত্যুর সংখ্যা ভারত ও বাংলাদেশে প্রায় ৩০ জনে পৌঁছেছে।,Tropical Storm,tropical_storm_236.jpg,Severe
tropical_storm_237,হ্যারিকেন-আলার্ম-উইলমা,Tropical Storm,tropical_storm_237.jpg,Minimal
tropical_storm_238,ঘূর্ণঝড় ফানি ভারতে আঘাতকারী ১১৮ বছরে দ্বিতীয় শক্তিশালী এপ্রিল ঘূর্ণঝড় হবে।,Tropical Storm,tropical_storm_238.jpg,Mild
tropical_storm_239,ঘূর্ণঝড় ফানি ঘূর্ণঝড় আম্পান হিসেবে অতীত হয়ে গেছে।,Tropical Storm,tropical_storm_239.jpg,Moderate
tropical_storm_240,"ঘূর্ণঝড় টিটলি ওড়িশা উপকূলে আঘাত করে, গাছ উপড়ে যায়।",Tropical Storm,tropical_storm_240.jpg,Mild
tropical_storm_241,ক্রান্তিকালীন ঘূর্ণঝড় ফ্রেডির প্রভাব দেখা।,Tropical Storm,tropical_storm_241.jpg,Mild
tropical_storm_242,মৌসুমের সবচেয়ে শক্তিশালী ক্রান্তিকালীন ঘূর্ণঝড় মোজাম্বিককে আঘাত করবে বলে আশা করা হচ্ছে।,Tropical Storm,tropical_storm_242.jpg,Moderate
tropical_storm_243,আম্পান: ভারত ও বাংলাদেশে কয়েক ডজন মানুষ মারা যাওয়ার সাথে সাইক্লোন কলকাতাকে ধ্বংস করেছে।,Tropical Storm,tropical_storm_243.jpg,Severe
tropical_storm_244,মার্কো দ্বীপে ট্রাফিক সিগন্যালগুলি হ্যারিকেন উইলমার উচ্চ বায়ুতে ঘুরছে এবং মোচড়াচ্ছে।,Tropical Storm,tropical_storm_244.jpg,Moderate
tropical_storm_245,সাইক্লোন আম্পান ভারত ও বাংলাদেশকে আঘাত করে।,Tropical Storm,tropical_storm_245.jpg,Mild
tropical_storm_246,শক্তিশালী টাইফুন ফিলিপাইনের দিকে এগিয়ে আসছে।,Tropical Storm,tropical_storm_246.jpg,Mild
tropical_storm_247,টাইফুন কং-রে: জাপানের দিকে ১৭৫ মাইল প্রতি ঘণ্টা পর্যন্ত গতিবেগে ঝড়ের সাথে সম্ভাব্য জীবন হুমকি।,Tropical Storm,tropical_storm_247.jpg,Moderate
tropical_storm_248,"হঙ্কং, দক্ষিণ চীন সুপার টাইফুনের পর পরিচ্ছন্নতা চালাচ্ছে।",Tropical Storm,tropical_storm_248.jpg,Moderate
tropical_storm_249,কখন ঝড় মাওয়ার ফিলিপাইনে আঘাত করবে এবং গুয়ামের বর্তমান পরিস্থিতি।,Tropical Storm,tropical_storm_249.jpg,Mild
tropical_storm_250,হ্যারিকেন হার্মাইন ফ্লোরিডাকে আঘাত করে।,Tropical Storm,tropical_storm_250.jpg,Mild
tropical_storm_251,হ্যারিকেন মাইকেল ফ্লোরিডাকে আঘাত করে।,Tropical Storm,tropical_storm_251.jpg,Mild
tropical_storm_252,ক্রান্তিকালীন ঝড় হার্মাইন: মধ্য-আটলান্টিক উপকূলে বৃষ্টি তীব্র।,Tropical Storm,tropical_storm_252.jpg,Moderate
tropical_storm_253,অস্ট্রেলিয়া ক্রান্তিকালীন ঘূর্ণঝড় ডেবির আঘাতে ক্ষতিগ্রস্ত।,Tropical Storm,tropical_storm_253.jpg,Moderate
tropical_storm_254,"বিধ্বংসী ঝড় 'ডেবি' অস্ট্রেলিয়ার উত্তর-পূর্ব উপকূলে আঘাত হানে, ব্যাপক ক্ষয়ক্ষতির আশঙ্কা!",Tropical Storm,tropical_storm_254.jpg,Moderate
tropical_storm_255,সোমবার সাইক্লোন ডেবি আসার সাথে ম্যাকায়ে একটি গাছ উজার করা হয়েছে।,Tropical Storm,tropical_storm_255.jpg,Mild
tropical_storm_256,ক্রান্তিকালীন ঘূর্ণঝড় নাথান অস্ট্রেলিয়ার কুইন্সল্যান্ড উপকূলে আঘাত করে।,Tropical Storm,tropical_storm_256.jpg,Mild
tropical_storm_257,কুইন্সল্যান্ডের ইয়েপ্পুন শহর ঘূর্ণঝড়ের পর নিঃশব্দ হয়ে পড়েছে।,Tropical Storm,tropical_storm_257.jpg,Moderate
tropical_storm_258,ঘূর্ণঝড় মার্সিয়া: শত শত মানুষ ইয়েপ্পুনে আশ্রয় নিয়েছে।,Tropical Storm,tropical_storm_258.jpg,Moderate
tropical_storm_259,"ক্রান্তিকালীন ঘূর্ণঝড় মার্সিয়া, দুর্দশা' হিসেবে দ্বিতীয় শ্রেণীর ঝড় কুইন্সল্যান্ড উপকূলে আঘাত করে।",Tropical Storm,tropical_storm_259.jpg,Mild
tropical_storm_260,"ঘূর্ণঝড় মার্সিয়া, ঘূর্ণঝড় ল্যাম: লাইভ কভারেজ।",Tropical Storm,tropical_storm_260.jpg,Minimal
tropical_storm_261,ইরমার সময় নির্ধারণ সোমবার সকালে উচ্চ জোয়ার ঝড়ের ঢেউকে কীভাবে প্রভাবিত করবে তা নির্ধারণ করবে।,Tropical Storm,tropical_storm_261.jpg,Minimal
tropical_storm_262,হ্যারিকেন ইরমা সম্পর্কে সর্বশেষ।,Tropical Storm,tropical_storm_262.jpg,Moderate
tropical_storm_263,হ্যারিকেন ইরমা ক্যাটেগরি ১ ঝড়ে দুর্বল হয়ে গেছে কিন্তু এখনও হুমকি রয়েছে।,Tropical Storm,tropical_storm_263.jpg,Mild
tropical_storm_264,টাইফুন ডলফিন গুয়ামের কাছে রোটা দ্বীপকে আঘাত করে।,Tropical Storm,tropical_storm_264.jpg,Mild
tropical_storm_265,হ্যারিকেন ম্যাথিউ ধ্বংসের পথ।,Tropical Storm,tropical_storm_265.jpg,Moderate
tropical_storm_266,হ্যারিকেন হিলারি মেক্সিকো থেকে বেড়ে উঠেছে এবং বিরল ঘটনা হিসেবে ক্যালিফোর্নিয়ায় পৌঁছাতে পারে।,Tropical Storm,tropical_storm_266.jpg,Mild
tropical_storm_267,হ্যারিকেন জেটা ভারী বৃষ্টির সাথে মেক্সিকোকে আঘাত করে।,Tropical Storm,tropical_storm_267.jpg,Mild
tropical_storm_268,"ক্রান্তিকালীন ঝড় ফ্রেড হিস্পানিওলা অতীত, কিউবা এবং ফ্লোরিডার দিকে ছুটে যাচ্ছে।",Tropical Storm,tropical_storm_268.jpg,Mild
tropical_storm_269,"ক্রান্তিকালীন ঝড় লরা কিউবা আঘাত করে, দ্বীপ জাতির জুড়ে ভারী বৃষ্টি, ঝোড়ো বায়ু আনে।",Tropical Storm,tropical_storm_269.jpg,Mild
tropical_storm_270,ধীরগতির ঝড় ইটা উত্তর নিকারাগুয়াকে আঘাত করে।,Tropical Storm,tropical_storm_270.jpg,Mild
tropical_storm_271,"ইটা পাম বিচে বিদ্যুৎ বিলুপ্তি, ক্ষুদ্র ধ্বংসাবশেষ সৃষ্টি করে।",Tropical Storm,tropical_storm_271.jpg,Moderate
tropical_storm_272,ঘূর্ণঝড় ডেবির পর শুট হারবারের ক্ষতির আকাশচুম্বী দৃশ্য।,Tropical Storm,tropical_storm_272.jpg,Mild
tropical_storm_273,ক্রান্তিকালীন ঘূর্ণঝড় ডেবির পর স্থানীয় এবং প্রধান রাস্তাগুলো গাছপালা এবং বিদ্যুৎ লাইনের পতনে আটকে পড়েছে।,Tropical Storm,tropical_storm_273.jpg,Moderate
tropical_storm_274,হ্যারিকেন ডেল্টা ক্যাটেগরি ২ ঝড় হিসেবে লুইজিয়ানায় আঘাত করে।,Tropical Storm,tropical_storm_274.jpg,Mild
tropical_storm_275,হ্যারিকেন অবশিষ্টা এই সপ্তাহে ক্লার্কসভিলে ভারী বৃষ্টি এবং ঝড় আনবে।,Tropical Storm,tropical_storm_275.jpg,Mild
tropical_storm_276,হ্যারিকেন ফ্লোরেন্স মার্কিন যুক্তরাষ্ট্রের পূর্ব উপকূলে আঘাত করে।,Tropical Storm,tropical_storm_276.jpg,Mild
tropical_storm_277,ফ্লোরেন্স ক্যারোলিনাসকে আঘাত করে।,Tropical Storm,tropical_storm_277.jpg,Mild
tropical_storm_278,হ্যারিকেন নরমা মেক্সিকো অতীত করার পর ঝড়ে দুর্বল হয়েছে।,Tropical Storm,tropical_storm_278.jpg,Mild
tropical_storm_279,"ক্রান্তিকালীন ঝড় ক্রিস্টোবল লুইজিয়ানা, মিসিসিপি এবং মেক্সিকো উপসাগরের অন্যান্য অংশে আঘাত করে।",Tropical Storm,tropical_storm_279.jpg,Mild
tropical_storm_280,হ্যারিকেন গর্ডন ছবি: ক্রান্তিকালীন ঝড়ের আবহাও,Tropical Storm,tropical_storm_280.jpg,Mild
tropical_storm_281,হ্যারিকেন ডেল্টা ঝড়-পীড়িত লুইজিয়ানায় নতুন ক্ষতি করে।,Tropical Storm,tropical_storm_281.jpg,Mild
tropical_storm_282,দক্ষিণ চীনের গুয়াংডং প্রদেশের শেনঝেন শহরে জোয়ারের ঢেউ ধেয়ে সৈকত অতীত দিয়ে গেছে।,Tropical Storm,tropical_storm_282.jpg,Minimal
tropical_storm_283,কর্পাস ক্রিস্টি সিটি কাউন্সিল মঙ্গলবার হ্যারিকেন হানার কাছে জেটির ক্ষতি পরীক্ষা করার জন্য একটি গবেষণায় অর্থায়ন করে।,Tropical Storm,tropical_storm_283.jpg,Moderate
tropical_storm_284,গুয়াম টাইফুন মাওয়ার ধ্বংসাবশেষ পরিষ্কার করে।,Tropical Storm,tropical_storm_284.jpg,Mild
tropical_storm_285,টাইফুন ডলফিন গুয়ামকে আঘাত করে।,Tropical Storm,tropical_storm_285.jpg,Mild
tropical_storm_286,ভারী বৃষ্টি এবং বায়ু হাওয়াইকে আঘাত করে।,Tropical Storm,tropical_storm_286.jpg,Mild
tropical_storm_287,হ্যারিকেন প্যাট্রিসিয়া: মেক্সিকোতে মাটি থেকে ঝড়ের দৃশ্য।,Tropical Storm,tropical_storm_287.jpg,Minimal
tropical_storm_288,হ্যারিকেন ইরমা ক্যাটেগরি ৪ ঝড় হিসেবে ফ্লোরিডায় আঘাত করে।,Tropical Storm,tropical_storm_288.jpg,Moderate
tropical_storm_289,"ইরমা ক্রান্তিকালীন ঝড়ে দুর্বল হয়ে গেছে, তবুও বায়ু এবং বৃষ্টি দিয়ে ফ্লোরিডাকে আঘাত করে।",Tropical Storm,tropical_storm_289.jpg,Mild
tropical_storm_290,উইলমা স্মরণ: হ্যারিকেনের ধ্বংসের পথের পাঁচ বছর পর।,Tropical Storm,tropical_storm_290.jpg,Moderate
tropical_storm_291,হ্যারিকেন মারিয়া ছবি।,Tropical Storm,tropical_storm_291.jpg,Minimal
tropical_storm_292,এয়ারলি বিচে একটি নৌকা ভাটতে দেখা যায়।,Tropical Storm,tropical_storm_292.jpg,Minimal
tropical_storm_293,হ্যারিকেন ইদালিয়া ক্রান্তিকালীন ঝড়-শক্তির বায়ু আনতে পারে।,Tropical Storm,tropical_storm_293.jpg,Mild
tropical_storm_294,"গ্রেস মেক্সিকোর কাছে তুলুমের কাছে হ্যারিকেন হিসেবে আঘাত করে, শুক্রবার রাতে মূল ভূমিতে আঘাত আশা করা হচ্ছে।",Tropical Storm,tropical_storm_294.jpg,Mild
tropical_storm_295,হ্যারিকেন গ্রেস মেক্সিকোতে দ্বিতীয় আঘাতের জন্য শক্তিশালী হচ্ছে।,Tropical Storm,tropical_storm_295.jpg,Mild
tropical_storm_296,টাইফুন মাওয়ার ১৫০ মাইল প্রতি ঘণ্টার বায়ু নিয়ে গুয়ামে আঘাত করে।,Tropical Storm,tropical_storm_296.jpg,Severe
tropical_storm_297,টাইফুন লান জাপানের ছুটির সপ্তাহে বিপর্যয় ঘটাতে প্রস্তুত।,Tropical Storm,tropical_storm_297.jpg,Mild
tropical_storm_298,টাইফুন ইউন-য়েউ আজ জাপানে আঘাত করার আশা করা হচ্ছে।,Tropical Storm,tropical_storm_298.jpg,Mild
tropical_storm_299,ঘূর্ণঝড় ডেবি অস্ট্রেলিয়ার কুইন্সল্যান্ডে আঘাত করার সাথে একজন নিহত।,Tropical Storm,tropical_storm_299.jpg,Severe
tropical_storm_300,ক্রান্তিকালীন ঘূর্ণিঝড় ডেবি অস্ট্রেলিয়ার উত্তর-পূর্ব উপকূলে আঘাত করে।,Tropical Storm,tropical_storm_300.jpg,Mild
tropical_storm_301,ঘূর্ণঝড় ডেবি।,Tropical Storm,tropical_storm_301.jpg,Minimal
tropical_storm_302,ডেবির ধ্বংসের প্রথম আকাশচুম্বী দৃশ্য।,Tropical Storm,tropical_storm_302.jpg,Mild
tropical_storm_303,ঘূর্ণঝড় ডেবির পরে বোয়েনের একটি আকাশচুম্বী ছবি।,Tropical Storm,tropical_storm_303.jpg,Mild
tropical_storm_304,মরিশাসের মাচেবুরগ মাছরাঙা গ্রাম ঘূর্ণঝড় ফ্রেডির পথের অন্যতম স্থান।,Tropical Storm,tropical_storm_304.jpg,Minimal
tropical_storm_305,শনিবারে প্রশান্ত মহাসাগরের ভানুয়াটু দ্বীপপুঞ্জের মধ্য দিয়ে বয়ে যাওয়া অত্যন্ত শক্তিশালী ঘূর্ণঝড়ের বাতাস কমতে শুরু করেছে।,Tropical Storm,tropical_storm_305.jpg,Mild
tropical_storm_306,"ঘূর্ণঝড় টিটলি ওড়িশা, অন্ধ্র প্রদেশে ধ্বংসের কারণে জাতিসংঘের প্রধান ""দুঃখিত""।",Tropical Storm,tropical_storm_306.jpg,Moderate
tropical_storm_307,"হ্যারিকেন ডেনিস থেকে প্রচণ্ড বায়ু, ২০০৫ সালের জুনে ফ্লোরিডা আঘাত করেছিল।",Tropical Storm,tropical_storm_307.jpg,Mild
tropical_storm_308,ঘূর্ণঝড় ল্যারির উচ্চতায় এটি ইনিসফেলের মেইন স্ট্রিট ছিল।,Tropical Storm,tropical_storm_308.jpg,Mild
tropical_storm_309,ঘূর্ণঝড় ল্যারি ইনিসফেল জুড়ে ধ্বংসাবশেষ সৃষ্টি করেছে।,Tropical Storm,tropical_storm_309.jpg,Moderate
tropical_storm_310,ম্যাকায়ে একটি রাস্তায় ধ্বংসাবশেষ ছড়িয়ে ছিটিয়ে রয়েছে।,Tropical Storm,tropical_storm_310.jpg,Moderate
tropical_storm_311,"ঘূর্ণঝড় বুরেভি দুর্বল হয়ে পড়েছে, মেট ডিপ ৭ কেরালা জেলার জন্য রেড অ্যালার্ট প্রত্যাহার করেছে।",Tropical Storm,tropical_storm_311.jpg,Moderate
tropical_storm_312,"ঘূর্ণঝড় বুরেভি ৩০ ঘণ্টা ধরে রামেশ্বরমের উপর 'প্রায় স্থির', ১২ ঘণ্টায় দুর্বল হওয়ার সম্ভাবনা।",Tropical Storm,tropical_storm_312.jpg,Mild
tropical_storm_313,১৪০-১৬৫ কিমি প্রতি ঘণ্টা গতির প্রবল বায়ু গুজরাটের উপকূলবর্তী অঞ্চলগুলোতে আঘাত করেছে। এই ক্রান্তিকালীন ঘূর্ণঝড়টি গুজরাট উপকূলে আঘাত করবে দক্ষিণে ভেরাবল থেকে পশ্চিমে দ্বারকা কোথাও।,Tropical Storm,tropical_storm_313.jpg,Moderate
tropical_storm_314,"ঘূর্ণঝড় তৌকতে 'অত্যন্ত প্রবল ঘূর্ণঝড়' আকারে উন্নীত হয়েছে, আজ গুজরাট আঘাত করবে।",Tropical Storm,tropical_storm_314.jpg,Mild
tropical_storm_315,"ঘূর্ণঝড় ফণি ওড়িশা উপকূলে অতীত, বন্যা, ক্ষতিগ্রস্ত বায়ু এবং ঝড়ের ঢেউ এখনও উদ্বেগের বিষয়।",Tropical Storm,tropical_storm_315.jpg,Mild
tropical_storm_316,পুরীর মরার প্রতি চিহ্ন ফেলে গেছে ঘূর্ণঝড় ফণি।,Tropical Storm,tropical_storm_316.jpg,Moderate
tropical_storm_317,"ঘূর্ণঝড় 'টিটলি' তীব্র হয়ে উঠেছে, ওড়িশা এবং অন্ধ্রায় রেড অ্যালার্ট - ভারত।",Tropical Storm,tropical_storm_317.jpg,Moderate
tropical_storm_318,ঘূর্ণঝড় ইয়াশ: ওড়িশার বালাসোর থেকে ৬০ কিমি দূরে কেন্দ্রীভূত।,Tropical Storm,tropical_storm_318.jpg,Minimal
tropical_storm_319,পূর্বাভাসিত ঘূর্ণঝড় শাহিন আরব সাগরে একটি প্রবল ঘূর্ণঝড় আকারে উন্নীত হওয়ার সম্ভাবনা।,Tropical Storm,tropical_storm_319.jpg,Mild
tropical_storm_320,"ঘূর্ণঝড় ইয়াশ পূর্ব ভারত, বাংলাদেশকে আঘাত করেছে।",Tropical Storm,tropical_storm_320.jpg,Mild
tropical_storm_321,ক্রান্তিকালীন ঘূর্ণঝড় তৌকতে কোভিড -১৯ বিধ্বস্ত ভারতকে প্রভাবিত করছে।,Tropical Storm,tropical_storm_321.jpg,Moderate
tropical_storm_322,"ঘূর্ণঝড় ফণি ভারতের পূর্ব উপকূলে গ্রেড ৫ ঝড় হিসাবে আঘাত করেছে, ফাঁকা সৈকতগুলোকে বৃষ্টি এবং ১২৭ মাইল প্রতি ঘণ্টা বেগে বায়ু দিয়ে আঘাত করেছে।",Tropical Storm,tropical_storm_322.jpg,Moderate
tropical_storm_323,"আসছে ঘূর্ণিঝড় ইয়াশ, আঘাত হানতে পারে বাংলাদেশের উপকূলে",Tropical Storm,tropical_storm_323.jpg,Moderate
tropical_storm_324,"জুন ২৩, ২০২৩ - নেব্রাস্কা প্যানহ্যান্ডল রোপ টর্নেডোর কালো এবং সাদা সংস্করণ।",Tropical Storm,tropical_storm_324.jpg,Mild
tropical_storm_325,কেন্দ্রীয় মিনেসোটায় একটি উপগ্রহ টর্নেডো।,Tropical Storm,tropical_storm_325.jpg,Moderate
tropical_storm_326,"এপ্রিল ৪, ২০২৩, নক্সভিল, আইওয়া - চিকন রশি - অদ্ভুত টর্নেডো।",Tropical Storm,tropical_storm_326.jpg,Moderate
tropical_storm_327,টর্নেডোগুলি আক্রোনে নেমে এসেছিল এবং বুধবারে রাজ্যের উত্তর-পূর্ব জুড়ে বয়ে যাওয়া শক্তিশালী ঝড় থেকে উৎপন্ন হয়েছিল।,Tropical Storm,tropical_storm_327.jpg,Mild
tropical_storm_328,সাইক্লোন ইয়াস: ঘূর্ণিঝড়টি উড়িষ্যার উপকূলে আছড়ে পড়ে তাণ্ডব চালাচ্ছে,Tropical Storm,tropical_storm_328.jpg,Moderate
tropical_storm_329,ভারতের উপকূলে ইয়াস আঘাত হানবে ১৬৫ কিলোমিটার বেগে,Tropical Storm,tropical_storm_329.jpg,Moderate
tropical_storm_330,"হ্যারিকেন ইয়ানের দুই সপ্তাহ পর, বনিটা শোরের বাসিন্দারা এখনও ঝড়ের ক্ষতির মূল্যায়ন করছে এবং অবশিষ্ট টুকরোগুলো কুড়াচ্ছে।",Tropical Storm,tropical_storm_330.jpg,Mild
tropical_storm_331,"হ্যারিকেন ইদালিয়া, ফ্লোরিডায় কেটন বিচের কাছে ক্যাটেগরি ৩ হিসাবে আঘাত করে।",Tropical Storm,tropical_storm_331.jpg,Moderate
tropical_storm_332,"ফ্লোরিডায় ১৫০,০০০ এরও বেশি বাড়ি, জর্জিয়ায় আরও ১৪৫,০০০ এবং দক্ষিণ ক্যারোলাইনায় ৩৬,০০০ বাড়ি বিদ্যুৎহীন হয়ে পড়ে।",Tropical Storm,tropical_storm_332.jpg,Moderate
tropical_storm_333,"টালাহাসির জাতীয় আবহাওয়া পরিষেবা ইদালিয়াকে ""অভূতপূর্ব ঘটনা"" বলে অভিহিত করেছে, কারণ যে এলাকায় ল্যান্ডফল রেকর্ড করা হয়েছিল সেখানে কমপক্ষে ১২৫ বছরে এতো তীব্র ঝড় এবং বায়ু দেখা যায়নি।",Tropical Storm,tropical_storm_333.jpg,Severe
tropical_storm_334,আর ই আর কৃতজ্ঞ যে ২০২৩ সালের #হারিকেনসিজন আনুষ্ঠানিকভাবে বৃহস্পতিবারে শেষ হয়।,Tropical Storm,tropical_storm_334.jpg,Mild
tropical_storm_335,ঘূর্ণঝড় মিচাং - কী দীর্ঘ ঝড়। প্রথম বৃষ্টিপাত শনিবারে এসেছিল এবং ধারাবাহিক বৃষ্টি সোমবার রাত পর্যন্ত থেমেছিল না।,Tropical Storm,tropical_storm_335.jpg,Mild
tropical_storm_336,হ্যারিকেন নিকোল বৃহস্পতিবারে সকালে ক্যাটেগরি ১ ঝড় হিসাবে আসার পর বাড়িগুলো আংশিকভাবে সৈকতে পড়ে গিয়েছে এবং অন্যগুলো মাত্র কোনোমতে টিকে রয়েছে।,Tropical Storm,tropical_storm_336.jpg,Mild
